run_graph_abi.ps1	200	TS	$ev.pointerArraySelftest = [ordered]@{ exit = $pointerArrayExit; stdout = $pointerArrayStdout.Trim(); cSHA256 = (Get-FileHash -LiteralPath $pointerArrayC).Hash; sourceSHA256 = (Get-FileHash -LiteralPath $pointerArraySrc).Hash; gccWarnings = @(Get-Content (Join-Path $run 'pointer_array_selftest.gcc.log') | Where-Object { $_ -match 'warning:' }).Count } || Stage 'pointer_array_selftest_run' $pointerArrayExit $pointerArrayLog || if ($pointerArrayStdout -notmatch 'pointer Array selftest: \d+ checks, 0 failures') { throw 'pointer Array selftest did not report zero failures' }
run_graph_abi.ps1	213	TS	$ev.mergeSelftest = [ordered]@{ exit = $mergeExit; stdout = $mergeStdout.Trim(); cSHA256 = (Get-FileHash -LiteralPath $mergeC).Hash; sourceSHA256 = (Get-FileHash -LiteralPath $mergeSrc).Hash } || Stage 'merge_selftest_run' $mergeExit $mergeLog || if ($mergeStdout -notmatch 'merge selftest: \d+ checks, 0 failures') { throw 'merge selftest did not report zero failures' }
run_graph_abi.ps1	227	TS	$ev.messageCopySelftest = [ordered]@{ exit = $msgCopyExit; stdout = $msgCopyStdout.Trim(); cSHA256 = (Get-FileHash -LiteralPath $msgCopyC).Hash; sourceSHA256 = (Get-FileHash -LiteralPath $msgCopySrc).Hash; gccWarnings = @(Get-Content (Join-Path $run 'message_copy_selftest.gcc.log') | Where-Object { $_ -match 'warning:' }).Count } || Stage 'message_copy_selftest_run' $msgCopyExit $msgCopyLog || if ($msgCopyStdout -notmatch 'message graph copy selftest: \d+ checks, 0 failures') { throw 'message graph copy selftest did not report zero failures' }
run_graph_abi.ps1	333	TP	if (-not (Test-Path -LiteralPath $case.source)) { throw "missing fixture $($case.source)" } || $rec.sourceSHA256 = (Get-FileHash -LiteralPath $case.source).Hash || $lm1 = Join-Path $out ($case.stem + '.lm1')
run_graph_abi.ps1	334	TS	$rec.sourceSHA256 = (Get-FileHash -LiteralPath $case.source).Hash || $lm1 = Join-Path $out ($case.stem + '.lm1') || $cpath = Join-Path $out ($case.stem + '.c')
run_graph_abi.ps1	784	TS	$rec.l1SHA256 = (Get-FileHash -LiteralPath $lm1).Hash || $code = Invoke-Native ((Q $outputL1trans) + ' ' + (Q $lm1) + ' ' + (Q $cpath)) (Join-Path $out ($case.stem + '.l1trans.log')) || if ($code -ne 0) { throw "l1trans exit $code" }
run_graph_abi.ps1	787	TS	$rec.cSHA256 = (Get-FileHash -LiteralPath $cpath).Hash || $ctext = [IO.File]::ReadAllText((Resolve-Path -LiteralPath $cpath).ProviderPath) || $flags = $cflags
run_graph_abi.ps1	798	TP	if (Test-Path -LiteralPath $stdoutPath) { $actualStdout = (Get-Content -LiteralPath $stdoutPath -Raw); if ($null -eq $actualStdout) { $actualStdout = '' } } || $rec.actualExit = $actualExit || if ($actualExit -ne $case.expect) { throw "exit $actualExit expected $($case.expect)" }
run_graph_abi.ps1	920	TP	if (Test-Path -LiteralPath (Join-Path $out ("neg_" + $neg.name + ".lm1"))) { throw "negative case $($neg.name) produced output" } || $ev.negatives += $neg.name || Write-Host "OK negative $($neg.name)"
run_l2_message_root.ps1	11	TS	if ($rootPin -notmatch '^[0-9A-F]{64}$') { throw "L1_PIN.txt must hold one 64-hex SHA256, got 'rootPin=$rootPin'" } || if ((Get-FileHash -LiteralPath $rootCompiler).Hash -ne $rootPin) { throw 'Stable compiler pin mismatch' } || $rootRun = Join-Path $rootRepo ('build/codex/l2_message_root/' + (Get-Date -Format 'yyyyMMdd_HHmmss_fff') + '_' + [guid]::NewGuid().ToString('N').Substring(0,8))
run_l2_message_root.ps1	12	TS	if ((Get-FileHash -LiteralPath $rootCompiler).Hash -ne $rootPin) { throw 'Stable compiler pin mismatch' } || $rootRun = Join-Path $rootRepo ('build/codex/l2_message_root/' + (Get-Date -Format 'yyyyMMdd_HHmmss_fff') + '_' + [guid]::NewGuid().ToString('N').Substring(0,8)) || $rootSnapshot = Join-Path $rootRun 'source'
run_l2_message_root.ps1	17	TS	$rootEvidence = [ordered]@{result='RUNNING'; compiler=$rootCompiler; compilerSHA256=$rootPin; owned=@{}; stages=@()} || $rootEvidence.runnerSHA256 = (Get-FileHash -LiteralPath $PSCommandPath).Hash || $rootOldLocation = Get-Location
run_l2_message_root.ps1	18	TS	$rootEvidence.runnerSHA256 = (Get-FileHash -LiteralPath $PSCommandPath).Hash || $rootOldLocation = Get-Location || function Assert-RootExit([string]$Stage) {
run_l2_message_root.ps1	66	TS	$rootEvidence.archiveSHA256 = (Get-FileHash -LiteralPath "$rootRun/core.zip").Hash || Expand-Archive -LiteralPath "$rootRun/core.zip" -DestinationPath $rootSnapshot || $rootWork = Join-Path $rootSnapshot 'stg/l1_baseline'
run_l2_message_root.ps1	71	TS	$rootEvidence.owned[$path] = (Get-FileHash -LiteralPath $path).Hash || Copy-Item -LiteralPath $path -Destination (Join-Path $rootWork "l2src/$name") || }
run_l2_message_root.ps1	76	DOT	. (Join-Path $rootWork 'l2src/run_l2trans.ps1') -BuildOnly -OutputDirectory 'build/root_entry' -TranslatorPath $rootCompiler || $rootEvidence.stages += @{name='translator_build'; exit=0} || $rootHistoricalText = Get-Content -LiteralPath (Join-Path $rootWork 'l2src/run_l2trans.ps1') -Raw
run_l2_message_root.ps1	163	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/index_invalid_$case.lm1")) { throw "Unsupported array index $case accepted/published" } || } || & $l2exe 'l2src/tests/unit_own_array_char_index.lm2' "$out/array_char_index.lm1" *> "$out/array_char_index.translate.log"
run_l2_message_root.ps1	185	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/char_index_invalid_$case.lm1")) { throw "Unsupported CHAR index $case accepted/published" } || } || $charCcall = $charIndexSource.Replace('    return: letters[0]', ('    c.printf: "%d " letters[2]' + [char]10 + '    return: letters[0]'))
run_l2_message_root.ps1	217	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/length_invalid_$case.lm1")) { throw "Unsupported array length $case accepted/published" } || } || $lengthShadow = @'
run_l2_message_root.ps1	313	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/for_paths_bad_$case.lm1")) { throw "Unsupported qualified for array $case accepted/published" } || } || & $l2exe 'l2src/tests/unit_node_array_paths.lm2' "$out/node_paths.lm1" *> "$out/node_paths.translate.log"
run_l2_message_root.ps1	383	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/node_paths_bad_$case.lm1")) { throw "Unsupported node array $case accepted/published" } || } || $forSource = Get-Content -LiteralPath 'l2src/tests/unit_for_own_arrays.lm2' -Raw
run_l2_message_root.ps1	424	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/for_arrays_bad_$case.lm1")) { throw "Unsupported for array $case accepted/published" } || } || # Sweep compiler allocations for the new host/array combination. Reuse
run_l2_message_root.ps1	526	TP	if ($LASTEXITCODE -ne 1 -or (Test-Path "$out/array_invalid_$case.lm1")) { throw "Unsupported array $case accepted/published" } || } || & $l1trans 'l2src/tests/l2_message_root_driver.lm1' "$out/driver.c" *> "$out/driver.translate.log"
run_l2_message_root.ps1	540	TP	if (-not (Test-Path -LiteralPath $obj -PathType Leaf)) { throw "Missing built Message support object: $obj" } || } || $rootBefore = @{}
run_l2_message_root.ps1	543	TS	foreach ($obj in $rootObjects) { $rootBefore[$obj] = (Get-FileHash -LiteralPath $obj).Hash } || # Ordinary generated-program linking exercises Invoke-Gcc's same cached || # object path, not just the instrumented driver. No second support build.
run_l2_message_root.ps1	551	TS	if ((Get-FileHash -LiteralPath $obj).Hash -ne $rootBefore[$obj]) { throw "Cached object changed: $obj" } || } || foreach ($mode in 0..48) {
run_l2_message_root.ps1	576	TS	if ((Get-FileHash -LiteralPath $obj).Hash -ne $rootBefore[$obj]) { throw "Splice rebuilt cached object: $obj" } || } || Write-Output 'root entry splice PASS (same Message object cache)'
run_l2_message_root.ps1	594	TS	if ((Get-FileHash -LiteralPath $obj).Hash -ne $rootBefore[$obj]) { throw "Nested case rebuilt cached object: $obj" } || } || Write-Output 'root entry nested branch PASS (same Message object cache)'
run_l2_message_root.ps1	644	TS	if ((Get-FileHash -LiteralPath $obj).Hash -ne $rootBefore[$obj]) { throw "$stem rebuilt support object: $obj" } || } || Write-Output "$stem PASS (same translator and Message object cache)"
run_l2_message_root.ps1	997	TS	parser=(Get-FileHash -LiteralPath $frozenParserPath).Hash || text=(Get-FileHash -LiteralPath $frozenTextPath).Hash || }
run_l2_message_root.ps1	998	TS	text=(Get-FileHash -LiteralPath $frozenTextPath).Hash || } || if ((Get-FileHash 'l1src/parser.lm1').Hash -ne $rootEvidence.cQuotedOracleInputs.parser -or (Get-FileHash 'l1src/parser_text.lm1').Hash -ne $rootEvidence.cQuotedOracleInputs.text) { throw 'Frozen quote oracle differs from snapshot' }
run_l2_message_root.ps1	1000	TS	if ((Get-FileHash 'l1src/parser.lm1').Hash -ne $rootEvidence.cQuotedOracleInputs.parser -or (Get-FileHash 'l1src/parser_text.lm1').Hash -ne $rootEvidence.cQuotedOracleInputs.text) { throw 'Frozen quote oracle differs from snapshot' } || $oracleText = 'include: "<stddef.h>"' + [char]10 || foreach ($ref in @(
run_l2_message_root.ps1	1028	TS	if ((Get-FileHash -LiteralPath $frozenParserPath).Hash -ne $rootEvidence.cQuotedOracleInputs.parser -or (Get-FileHash -LiteralPath $frozenTextPath).Hash -ne $rootEvidence.cQuotedOracleInputs.text) { throw 'Frozen parser source changed' } || Write-Output $cQuotedResult.Trim() || # Actual L2 C-surface port with authoritative L2 quote/predicate dependencies.
run_l2_message_root.ps1	1069	TS	parser=(Get-FileHash -LiteralPath $frozenParserPath).Hash || text=(Get-FileHash -LiteralPath $frozenTextPath).Hash || }
run_l2_message_root.ps1	1070	TS	text=(Get-FileHash -LiteralPath $frozenTextPath).Hash || } || if ((Get-FileHash 'l1src/parser.lm1').Hash -ne $rootEvidence.cSurfaceOracleInputs.parser -or (Get-FileHash 'l1src/parser_text.lm1').Hash -ne $rootEvidence.cSurfaceOracleInputs.text) { throw 'Frozen quote oracle differs from snapshot' }
run_l2_message_root.ps1	1072	TS	if ((Get-FileHash 'l1src/parser.lm1').Hash -ne $rootEvidence.cSurfaceOracleInputs.parser -or (Get-FileHash 'l1src/parser_text.lm1').Hash -ne $rootEvidence.cSurfaceOracleInputs.text) { throw 'Frozen quote oracle differs from snapshot' } || $oracleText = 'include: "<stddef.h>" "<string.h>"' + [char]10 || foreach ($ref in @(
run_l2_message_root.ps1	1107	TS	if ((Get-FileHash -LiteralPath $frozenParserPath).Hash -ne $rootEvidence.cSurfaceOracleInputs.parser -or (Get-FileHash -LiteralPath $frozenTextPath).Hash -ne $rootEvidence.cSurfaceOracleInputs.text) { throw 'Frozen parser source changed' } || Write-Output $cSurfaceResult.Trim() || # The inventory runs by default: on 69af0865 it added about 9 s to a
run_l2_message_root.ps1	1126	TS	kind=$case.kind; source=$case.source; sourceSHA256=(Get-FileHash -LiteralPath $case.source).Hash || messageEntry=($text -match 'fn: l2_program_entry'); legacyCatalog=$false || }
run_l2_message_root.ps1	1136	TS	if ((Get-FileHash -LiteralPath $path).Hash -ne $rootEvidence.owned[$path]) { throw "Owned source changed: $path" } || } || if ((Get-FileHash -LiteralPath $rootCompiler).Hash -ne $rootPin) { throw 'Stable compiler changed' }
run_l2_message_root.ps1	1138	TS	if ((Get-FileHash -LiteralPath $rootCompiler).Hash -ne $rootPin) { throw 'Stable compiler changed' } || if ((Get-FileHash -LiteralPath $PSCommandPath).Hash -ne $rootEvidence.runnerSHA256) { throw 'Runner changed' } || $rootEvidence.artifacts = @{}
run_l2_message_root.ps1	1139	TS	if ((Get-FileHash -LiteralPath $PSCommandPath).Hash -ne $rootEvidence.runnerSHA256) { throw 'Runner changed' } || $rootEvidence.artifacts = @{} || Get-ChildItem -LiteralPath (Join-Path $rootWork $out) -File -Recurse | ForEach-Object { $rootEvidence.artifacts[$_.FullName] = (Get-FileHash -LiteralPath $_.FullName).Hash }
run_l2_message_root.ps1	1141	TS	Get-ChildItem -LiteralPath (Join-Path $rootWork $out) -File -Recurse | ForEach-Object { $rootEvidence.artifacts[$_.FullName] = (Get-FileHash -LiteralPath $_.FullName).Hash } || $rootEvidence.result = 'PASS' || } catch {
run_l2trans.ps1	11	TP	if (-not (Test-Path -LiteralPath $l1trans)) { || throw "missing L1 translator: $l1trans (run tests\l1\run_gen.ps1 first)" || }
run_l2trans.ps1	17	TP	if (Test-Path -LiteralPath $candidateOutputTranslator) { $OutputTranslatorPath = $candidateOutputTranslator } || } || if (-not $OutputTranslatorPath) { $OutputTranslatorPath = $l1trans }
run_l2trans.ps1	20	TP	if (-not (Test-Path -LiteralPath $OutputTranslatorPath)) { throw "missing output L1 translator: $OutputTranslatorPath" } || $outputL1trans = (Resolve-Path -LiteralPath $OutputTranslatorPath).ProviderPath || 
run_l2trans.ps1	37	TP	if (-not $BuildOnly -and -not (Test-Path -LiteralPath $stgPrintTree)) { || throw "missing $stgPrintTree; build it with the L1 parser acceptance: `$env:L1_GEN='gen2'; powershell -File tests\l1\run_parser.ps1 (the gen2 step of tests\l1\run_gen.ps1)" || }
run_l2trans.ps1	55	TS	$sha = [Security.Cryptography.SHA256]::Create() || try { $digest = [BitConverter]::ToString($sha.ComputeHash([Text.Encoding]::UTF8.GetBytes($canonical))).Replace('-','') } || finally { $sha.Dispose() }
run_l2trans.ps1	126	DOT	. (Join-Path $PSScriptRoot 'l2units_build.ps1') || $objects += @(Build-L2RuntimeUnits -L1Trans $outputL1trans -Out (Join-Path $supportDir 'l2units') -IncludeDirs @($supportHeaders) -CFlags ($cflags -join ' ')) || # One build per invocation and flags/source snapshot; no reuse across runs.
run_l2trans.ps1	205	TP	if (Test-Path -LiteralPath $cpath) { || $src = [IO.File]::ReadAllText((Resolve-Path -LiteralPath $cpath).ProviderPath) || }
run_l2trans.ps1	272	TP	if (Test-Path -LiteralPath $p) { Remove-Item -LiteralPath $p -Force } || } || }
run_l2trans.ps1	332	TP	if (-not (Test-Path -LiteralPath $cpath)) { throw "negative $stem lost planted c" } || $cgot = [System.IO.File]::ReadAllText((Resolve-L2Path $cpath)) || if ($cgot -ne $marker) { throw "negative $stem mutated planted c" }
run_l2trans.ps1	611	SP	$p = Start-Process -FilePath $cmpExe -ArgumentList "ok" -WorkingDirectory (Get-Location) -RedirectStandardOutput $okOut -RedirectStandardError $okErr -Wait -PassThru -NoNewWindow || if ($p.ExitCode -ne 0) { throw "entry_strcmp ok should exit 0" } || $p = Start-Process -FilePath $cmpExe -ArgumentList "no" -WorkingDirectory (Get-Location) -RedirectStandardOutput $noOut -RedirectStandardError $noErr -Wait -PassThru -NoNewWindow
run_l2trans.ps1	613	SP	$p = Start-Process -FilePath $cmpExe -ArgumentList "no" -WorkingDirectory (Get-Location) -RedirectStandardOutput $noOut -RedirectStandardError $noErr -Wait -PassThru -NoNewWindow || if ($p.ExitCode -eq 0) { throw "entry_strcmp no should exit 1" } || Invoke-Entry "l2src\tests\entry_nul.lm2" "entry_nul" 0 @('command[0]: ''\0''') $null
run_l2trans.ps1	659	TP	if (-not (Test-Path -LiteralPath $l2Exe)) { throw "missing L2 printTree.exe" } || $valid = Join-Path $par "valid.lm1" || $bad = Join-Path $par "bad.lm1"
run_l2trans.ps1	666	TP	if (Test-Path -LiteralPath $missing) { Remove-Item -LiteralPath $missing -Force } || function Invoke-One([string]$exe, [string]$stem, [string[]]$argList) { || $so = Join-Path $par ($stem + ".stdout")
run_l2trans.ps1	670	TP	if (Test-Path -LiteralPath $so) { Remove-Item -LiteralPath $so -Force } || if (Test-Path -LiteralPath $se) { Remove-Item -LiteralPath $se -Force } || New-Item -ItemType File -Path $so -Force | Out-Null
run_l2trans.ps1	671	TP	if (Test-Path -LiteralPath $se) { Remove-Item -LiteralPath $se -Force } || New-Item -ItemType File -Path $so -Force | Out-Null || New-Item -ItemType File -Path $se -Force | Out-Null
run_l2trans.ps1	676	SP	$p = Start-Process -FilePath $absExe -WorkingDirectory (Get-Location) -RedirectStandardOutput $so -RedirectStandardError $se -Wait -PassThru -NoNewWindow || } else { || $p = Start-Process -FilePath $absExe -ArgumentList $argList -WorkingDirectory (Get-Location) -RedirectStandardOutput $so -RedirectStandardError $se -Wait -PassThru -NoNewWindow
run_l2trans.ps1	678	SP	$p = Start-Process -FilePath $absExe -ArgumentList $argList -WorkingDirectory (Get-Location) -RedirectStandardOutput $so -RedirectStandardError $se -Wait -PassThru -NoNewWindow || } || $ex = $p.ExitCode
run_l2trans.ps1	1521	TP	if (Test-Path -LiteralPath $bak) { Remove-Item -LiteralPath $bak -Recurse -Force } || New-Item -ItemType Directory -Path (Resolve-L2Path $bak) | Out-Null || cmd /c "`"$l2exe`" `"l2src\tests\add.lm2`" `"$dest`" 2> `"$(Join-Path $out 'publish_fail.err')`""
run_l2trans.ps1	1567	TP	if (Test-Path -LiteralPath ($dest3 + ".bak.111")) { throw "temporary selected backup was not removed" } || } || 
run_l2trans.ps1	3664	TP	if (-not (Test-Path -LiteralPath $alog)) { throw "fail-malloc $tag $n missing alloc log" } || $astat = [System.IO.File]::ReadAllText((Resolve-L2Path $alog)).Trim() || if ($astat -notmatch 'live=(\d+).*fail_kind=(\d+)') { throw "fail-malloc $tag $n bad alloc log: $astat" }
run_l2trans.ps1	5191	TS	$toolHash = (Get-FileHash -Algorithm SHA256 -LiteralPath $toolPath).Hash || @( || "cmd=l2src\run_l2trans.ps1"
run_l2trans.ps1	5197	TS	"l1trans_sha256=$toolHash" || "banner=l2trans $gen ok" || "exit=0"
run_lmx.ps1	28	TP	if (-not (Test-Path -LiteralPath $trans)) { || throw "missing L1 translator: $trans (run tests\l1\run_gen.ps1 first)" || }
run_lmx.ps1	52	SP	$proc = Start-Process -FilePath (Resolve-Path -LiteralPath $Exe).Path -WorkingDirectory $WorkingDirectory ` || -WindowStyle Hidden -PassThru -RedirectStandardOutput $stdout -RedirectStandardError $stderr || # PS5.1 must retain the native handle before a quick process exits.
run_lmx.ps1	189	TS	$gccHash = (Get-FileHash -LiteralPath $gccPath).Hash || function Get-LmxObject([string]$Source, [string[]]$Defines = @()) { || $options = @('-std=c99', '-Wall', '-Wextra', '-Wpedantic') + $guards + @('-I', '.', '-I', 'lm1/build', '-I', $blkInc) + $Defines
run_lmx.ps1	194	TP	if (Test-Path -LiteralPath $dir) { || $headerHashes += @(Get-ChildItem -LiteralPath $dir -Recurse -File -Filter '*.h' | Sort-Object FullName | ForEach-Object { || $_.FullName + ':' + (Get-FileHash -LiteralPath $_.FullName).Hash
run_lmx.ps1	196	TS	$_.FullName + ':' + (Get-FileHash -LiteralPath $_.FullName).Hash || }) || }
run_lmx.ps1	202	TS	sha256 = (Get-FileHash -LiteralPath $Source).Hash || compiler = $gccPath || compilerSHA256 = $gccHash
run_lmx.ps1	204	TS	compilerSHA256 = $gccHash || options = $options || headers = $headerHashes
run_lmx.ps1	208	TS	$sha = [Security.Cryptography.SHA256]::Create() || try { $key = ([BitConverter]::ToString($sha.ComputeHash([Text.Encoding]::UTF8.GetBytes(($identity | ConvertTo-Json -Depth 5 -Compress))))).Replace('-', '').ToLowerInvariant() } || finally { $sha.Dispose() }
run_lmx.ps1	239	DOT	. l2src/l2units_build.ps1 || $script:l2UnitObjs = @(Build-L2RuntimeUnits -L1Trans $trans -Out (Join-Path $out 'l2units') -IncludeDirs @($blkInc) -CFlags ('-std=c99 -Wall -Wextra -Wpedantic -I . ' + ($guards -join ' ')) -Gcc $gccPath) || }
run_lmx.ps1	290	SP	$p = Start-Process -FilePath (Join-Path (Get-Location) $exe) -WorkingDirectory (Get-Location) -Wait -PassThru -NoNewWindow -RedirectStandardOutput $capOut -RedirectStandardError $capErr || $p.ExitCode.ToString() | Set-Content -LiteralPath (Join-Path $log "$unit.exit.txt") -Encoding ascii || if ($p.ExitCode -ne 0) {
run_lmx.ps1	356	TP	if (-not (Test-Path -LiteralPath $trackedL1)) { || throw 'missing tracked generated L1 l2src/tests/generated/unit_own_array_index.lm1' || }
run_lmx.ps1	381	TP	if (-not (Test-Path -LiteralPath $trackedChL1)) { || throw 'missing tracked generated L1 l2src/tests/generated/unit_own_array_char_index.lm1' || }
run_lmx.ps1	406	TP	if (-not (Test-Path -LiteralPath $trackedForL1)) { || throw 'missing tracked generated L1 l2src/tests/generated/unit_for_own_arrays.lm1' || }
run_lmx.ps1	431	TP	$needL2 = -not (Test-Path -LiteralPath $l2exe) || if (-not $needL2) { || if ((Get-Item -LiteralPath "l2src\l2trans.lm1").LastWriteTime -gt (Get-Item -LiteralPath $l2exe).LastWriteTime) {
run_lmx.ps1	433	TS	if ((Get-Item -LiteralPath "l2src\l2trans.lm1").LastWriteTime -gt (Get-Item -LiteralPath $l2exe).LastWriteTime) { || $needL2 = $true || }
run_lmx.ps1	497	SP	$sp = Start-Process -FilePath (Join-Path (Get-Location) $spinExe) -WorkingDirectory (Get-Location) -Wait -PassThru -NoNewWindow -RedirectStandardOutput $spinOut -RedirectStandardError $spinErr || $sp.ExitCode.ToString() | Set-Content -LiteralPath (Join-Path $log "cancel_spin_host.exit.txt") -Encoding ascii || if ($sp.ExitCode -ne 0) {
run_lmx.ps1	508	TS	$toolHash = (Get-FileHash -Algorithm SHA256 (Join-Path (Get-Location) $trans)).Hash || if ($selected.Exec) { || Copy-Item -LiteralPath $execOut -Destination (Join-Path $log "lmx_message_ctx.stdout.txt") -Force
run_lmx.ps1	518	TS	"l1trans_sha256=$toolHash" || "exe=$execExe" || "cwd=$nativeCwd"
run_lmx.ps1	526	TP	if ($selected.Host -and (Test-Path -LiteralPath $evPath)) { $ev = Get-Content -LiteralPath $evPath } || $ev2Path = Join-Path $nativeCwd 'build/l1trans/logs/gen2/lmx_message_exec_selftest.evidence.txt' || if ($selected.Exec -and (Test-Path -LiteralPath $ev2Path)) { $ev = $ev + (Get-Content -LiteralPath $ev2Path) }
run_lmx.ps1	528	TP	if ($selected.Exec -and (Test-Path -LiteralPath $ev2Path)) { $ev = $ev + (Get-Content -LiteralPath $ev2Path) } || $suiteEvidence = @( || "cmd=l2src\run_lmx.ps1"
run_lmx.ps1	533	TS	"l1trans_sha256=$toolHash" || "suite=$Suite" || "checks=$(@($selected.Keys | Where-Object { $selected[$_] }) -join ',')"
run_lmx.ps1	572	TP	if (Test-Path -LiteralPath $hp) { || $hashLines += "$((Get-FileHash -Algorithm SHA256 -LiteralPath $hp).Hash.ToLower())  $hp" || }
run_lmx.ps1	573	TS	$hashLines += "$((Get-FileHash -Algorithm SHA256 -LiteralPath $hp).Hash.ToLower())  $hp" || } || }
run_lmx_msg_history_owned.ps1	8	TS	if ($pin -notmatch '^[0-9A-F]{64}$') { throw "L1_PIN.txt must hold one 64-hex SHA256, got 'pin=$pin'" } || if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Stable compiler pin changed.' } || $runId = (Get-Date -Format 'yyyyMMdd_HHmmss_fff') + '_' + [guid]::NewGuid().ToString('N').Substring(0,8)
run_lmx_msg_history_owned.ps1	9	TS	if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Stable compiler pin changed.' } || $runId = (Get-Date -Format 'yyyyMMdd_HHmmss_fff') + '_' + [guid]::NewGuid().ToString('N').Substring(0,8) || $run = Join-Path $repo "build/codex/msg_history_owned/$runId"
run_lmx_msg_history_owned.ps1	21	TS	foreach ($source in $sources) { $hashes[$source] = (Get-FileHash -LiteralPath $source).Hash } || $evidence = [ordered]@{ compiler=$compiler; compilerSHA256=$pin; sources=$hashes; optimization='O2'; stages=@(); result='RUNNING' } || function Invoke-HistoryStage([string]$Name, [string]$Tool, [string[]]$NativeArgs) {
run_lmx_msg_history_owned.ps1	22	TS	$evidence = [ordered]@{ compiler=$compiler; compilerSHA256=$pin; sources=$hashes; optimization='O2'; stages=@(); result='RUNNING' } || function Invoke-HistoryStage([string]$Name, [string]$Tool, [string[]]$NativeArgs) { || $options = @{}
run_lmx_msg_history_owned.ps1	28	SP	$process = Start-Process -FilePath $Tool @options -WorkingDirectory $baseline -WindowStyle Hidden -Wait -PassThru -RedirectStandardOutput $stdout -RedirectStandardError $stderr || $evidence.stages += [ordered]@{ name=$Name; tool=$Tool; arguments=$NativeArgs; exit=$process.ExitCode } || if ($process.ExitCode -ne 0) {
run_lmx_msg_history_owned.ps1	70	TS	if ((Get-FileHash -LiteralPath $source).Hash -ne $hashes[$source]) { throw "Source changed: $source" } || } || if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Compiler changed during verification.' }
run_lmx_msg_history_owned.ps1	72	TS	if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Compiler changed during verification.' } || $evidence.artifacts = @{} || Get-ChildItem -LiteralPath $run -Recurse -File | ForEach-Object { $evidence.artifacts[$_.FullName] = (Get-FileHash -LiteralPath $_.FullName).Hash }
run_lmx_msg_history_owned.ps1	74	TS	Get-ChildItem -LiteralPath $run -Recurse -File | ForEach-Object { $evidence.artifacts[$_.FullName] = (Get-FileHash -LiteralPath $_.FullName).Hash } || $evidence.result = 'PASS' || } catch {
run_lmx_msg_roots_stale.ps1	8	TS	if ($pin -notmatch '^[0-9A-F]{64}$') { throw "L1_PIN.txt must hold one 64-hex SHA256, got 'pin=$pin'" } || if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Stable compiler pin changed.' } || $runId = (Get-Date -Format 'yyyyMMdd_HHmmss_fff') + '_' + [guid]::NewGuid().ToString('N').Substring(0,8)
run_lmx_msg_roots_stale.ps1	9	TS	if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Stable compiler pin changed.' } || $runId = (Get-Date -Format 'yyyyMMdd_HHmmss_fff') + '_' + [guid]::NewGuid().ToString('N').Substring(0,8) || $run = Join-Path $repo "build/codex/msg_roots_stale/$runId"
run_lmx_msg_roots_stale.ps1	21	TS	foreach ($source in $sources) { $hashes[$source] = (Get-FileHash -LiteralPath $source).Hash } || $evidence = [ordered]@{ compiler=$compiler; compilerSHA256=$pin; sources=$hashes; optimization='O2'; stages=@(); result='RUNNING' } || function Invoke-StaleStage([string]$Name, [string]$Tool, [string[]]$NativeArgs) {
run_lmx_msg_roots_stale.ps1	22	TS	$evidence = [ordered]@{ compiler=$compiler; compilerSHA256=$pin; sources=$hashes; optimization='O2'; stages=@(); result='RUNNING' } || function Invoke-StaleStage([string]$Name, [string]$Tool, [string[]]$NativeArgs) { || $options = @{}
run_lmx_msg_roots_stale.ps1	28	SP	$process = Start-Process -FilePath $Tool @options -WorkingDirectory $baseline -WindowStyle Hidden -Wait -PassThru -RedirectStandardOutput $stdout -RedirectStandardError $stderr || $evidence.stages += [ordered]@{ name=$Name; tool=$Tool; arguments=$NativeArgs; exit=$process.ExitCode } || if ($process.ExitCode -ne 0) {
run_lmx_msg_roots_stale.ps1	69	TS	if ((Get-FileHash -LiteralPath $source).Hash -ne $hashes[$source]) { throw "Source changed: $source" } || } || if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Compiler changed during verification.' }
run_lmx_msg_roots_stale.ps1	71	TS	if ((Get-FileHash -LiteralPath $compiler).Hash -ne $pin) { throw 'Compiler changed during verification.' } || $evidence.artifacts = @{} || Get-ChildItem -LiteralPath $run -Recurse -File | ForEach-Object { $evidence.artifacts[$_.FullName] = (Get-FileHash -LiteralPath $_.FullName).Hash }
run_lmx_msg_roots_stale.ps1	73	TS	Get-ChildItem -LiteralPath $run -Recurse -File | ForEach-Object { $evidence.artifacts[$_.FullName] = (Get-FileHash -LiteralPath $_.FullName).Hash } || $evidence.result = 'PASS' || } catch {
